model,reference,code,name,address,datatype,scale,default,min,max,unit,access,monitor,write_protect,scope,group,subcategory,functional_area,safety_class,write_policy,display_order,logic_address_hex,canopen_index,cip_path,link,source_category,display,menu,notes
XD4000,ALL,NCV,Drive nominal rating,3011,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Drive Identification,Drive Identification,Drive Identification,Read Only,Read only,1011,16#0BC3,16#2000/C,16#70/01/0C = 112/01/12,NCV,Identification parameters,,,Factory: [Unknown rating] NO; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OLCI,Cabinet Ouput  physical state,5213,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10213,16#145D,16#2016/E,16#7B/01/0E = 123/01/14,,I/O parameters,,,Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH5S,Activation of the thermal monitoring on AI5,13213,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10213,16#339D,16#2066/E,16#A3/01/0E = 163/01/14,N_Y,Configuration and settings,[AI5 Th Monitoring] (TH5S),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,OLCR,Cabinet IO : Logic outputs real image (bit0 = R60 ...),5214,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Digital I/O,Digital I/O,Critical,Write protected by default,10214,16#145E,16#2016/F,16#7B/01/0F = 123/01/15,,I/O parameters,,,Factory: ; Range: ; Source access: R/W; Source type: WORD (BitString16)
XD4000,ALL,AI1I,AI1 input physical image (MAX = 8192),5222,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10222,16#1466,16#2016/17,16#7B/01/17 = 123/01/23,,Measurement parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI2I,AI2 input physical image (MAX = 8192),5223,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10223,16#1467,16#2016/18,16#7B/01/18 = 123/01/24,,Measurement parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI3I,AI3 input physical image (MAX = 8192),5224,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10224,16#1468,16#2016/19,16#7B/01/19 = 123/01/25,,Measurement parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI4I,AI4 input physical image (MAX = 8192),5225,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10225,16#1469,16#2016/1A,16#7B/01/1A = 123/01/26,,Measurement parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI5I,AI5 input physical image (MAX = 8192),5226,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10226,16#146A,16#2016/1B,16#7B/01/1B = 123/01/27,,Measurement parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI1R,Analog input 1 standardized value,5232,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Read Only,Read only,10232,16#1470,16#2016/21,16#7B/01/21 = 123/01/33,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI2R,Analog input 2 standardized value,5233,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Read Only,Read only,10233,16#1471,16#2016/22,16#7B/01/22 = 123/01/34,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI3R,Analog input 3 standardized value,5234,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Read Only,Read only,10234,16#1472,16#2016/23,16#7B/01/23 = 123/01/35,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI4R,Analog input 4 standardized value,5235,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Read Only,Read only,10235,16#1473,16#2016/24,16#7B/01/24 = 123/01/36,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI5R,Analog input 5 standardized value,5236,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Read Only,Read only,10236,16#1474,16#2016/25,16#7B/01/25 = 123/01/37,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI1C,Physical value AI1,5242,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10242,16#147A,16#2016/2B,16#7B/01/2B = 123/01/43,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI2C,Physical value AI2,5243,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10243,16#147B,16#2016/2C,16#7B/01/2C = 123/01/44,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI3C,Physical value AI3,5244,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10244,16#147C,16#2016/2D,16#7B/01/2D = 123/01/45,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI4C,Physical value AI4,5245,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10245,16#147D,16#2016/2E,16#7B/01/2E = 123/01/46,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AI5C,Physical value AI5,5246,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10246,16#147E,16#2016/2F,16#7B/01/2F = 123/01/47,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH1V,AI1 thermal value,13249,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10249,16#33C1,16#2066/32,16#A3/01/32 = 163/01/50,,Measurement parameters,[AI1 Th Value] (TH1V),[Thermal Monitoring] (TPM) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AO1I,AO1 output physical image (MAX = 8192),5251,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10251,16#1483,16#2016/34,16#7B/01/34 = 123/01/52,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH3V,AI3 thermal value,13251,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10251,16#33C3,16#2066/34,16#A3/01/34 = 163/01/52,,Measurement parameters,[AI3 Th Value] (TH3V),[Thermal Monitoring] (TPM) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AO2I,AO2 output physical image (MAX = 8192),5252,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10252,16#1484,16#2016/35,16#7B/01/35 = 123/01/53,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH4V,AI4 thermal value,13252,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10252,16#33C4,16#2066/35,16#A3/01/35 = 163/01/53,,Measurement parameters,[AI4 Th Value] (TH4V),[Thermal Monitoring] (TPM) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH5V,AI5 thermal value,13253,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10253,16#33C5,16#2066/36,16#A3/01/36 = 163/01/54,,Measurement parameters,[AI5 Th Value] (TH5V),[Thermal Monitoring] (TPM) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AO1R,Analog output 1 standardized value,5261,int16,1.0,0,-32767.0,32767.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Critical,Write protected by default,10261,16#148D,16#2016/3E,16#7B/01/3E = 123/01/62,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,DO1S,DQ1 active level,4261,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10261,16#10A5,16#200C/3E,16#76/01/3E = 118/01/62,NPL,Configuration and settings,[DQ1 Active at] (DO1S),[DQ1 configuration] (DO1),Factory: [High level] POS; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,AO2R,Analog output 2 standardized value,5262,int16,1.0,0,-32767.0,32767.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Critical,Write protected by default,10262,16#148E,16#2016/3F,16#7B/01/3F = 123/01/63,,I/O parameters,,,Factory: ; Range: -32767  ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,D11S,DQ11 status (output active level),4263,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10263,16#10A7,16#200C/40,16#76/01/40 = 118/01/64,NPL,Configuration and settings,[DQ11 status] (D11S),[DQ11 Configuration] (DO11),Factory: [High level] POS; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,D12S,DQ12 status (output active level),4264,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10264,16#10A8,16#200C/41,16#76/01/41 = 118/01/65,NPL,Configuration and settings,[DQ12 status] (D12S),[DQ12 Configuration] (DO12),Factory: [High level] POS; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,AO1C,AQ1 physical value,5271,int16,1.0,0,-32767.0,32767.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10271,16#1497,16#2016/48,16#7B/01/48 = 123/01/72,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,DO1H,DQ1 holding time,4271,int16,1.0,0,0.0,9999.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10271,16#10AF,16#200C/48,16#76/01/48 = 118/01/72,,Configuration and settings,[DQ1 Holding time] (DO1H),[DQ1 configuration] (DO1),Factory: 0 ms; Range: 0 ms ... 9999 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,AO2C,AQ2 physical value,5272,int16,1.0,0,-32767.0,32767.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10272,16#1498,16#2016/49,16#7B/01/49 = 123/01/73,,I/O parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,D11H,DQ11 holding delay,4273,int16,1.0,0,0.0,9999.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10273,16#10B1,16#200C/4A,16#76/01/4A = 118/01/74,,Configuration and settings,[DQ11 hold delay] (D11H),[DQ11 Configuration] (DO11),Factory: 0 ms; Range: 0 ms ... 9999 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,D12H,DQ12 holding delay,4274,int16,1.0,0,0.0,9999.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10274,16#10B2,16#200C/4B,16#76/01/4B = 118/01/75,,Configuration and settings,[DQ12 hold delay] (D12H),[DQ12 Configuration] (DO12),Factory: 0 ms; Range: 0 ms ... 9999 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,DO1D,DQ1 delay time,4281,int16,1.0,0,0.0,60000.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10281,16#10B9,16#200C/52,16#76/01/52 = 118/01/82,,Configuration and settings,[DQ1 Delay time] (DO1D),[DQ1 configuration] (DO1),Factory: 0 ms; Range: 0 ms ... 60000 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,AIC1,Channel assignment for virtual Analog input AIV1,5282,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Critical,Write protected by default,10282,16#14A2,16#2016/53,16#7B/01/53 = 123/01/83,PSA,Configuration and settings,[AIV1 Channel Assign] (AIC1),[Virtual AI1] (AV1),Factory: [Not configured] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,D11D,DQ11 activation delay,4283,int16,1.0,0,0.0,60000.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10283,16#10BB,16#200C/54,16#76/01/54 = 118/01/84,,Configuration and settings,[DQ11 actv delay] (D11D),[DQ11 Configuration] (DO11),Factory: 0 ms; Range: 0 ms ... 60000 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,D12D,DQ12 activation delay,4284,int16,1.0,0,0.0,60000.0,ms,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10284,16#10BC,16#200C/55,16#76/01/55 = 118/01/85,,Configuration and settings,[DQ12 actv delay] (D12D),[DQ12 Configuration] (DO12),Factory: 0 ms; Range: 0 ms ... 60000 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,AV1T,Configuration of virtual analog input AIV1,5287,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Analog I/O,Analog I/O,Critical,Write protected by default,10287,16#14A7,16#2016/58,16#7B/01/58 = 123/01/88,AVOT,Configuration and settings,[AIV1 Type] (AV1T),[Virtual AI1] (AV1),Factory: [+/- 8192] INEG; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,PTOC,PTO frequency,5289,int16,0.01,0,0.0,655.35,kHz,RW,FALSE,TRUE,FALSE,Input Output Configuration,PTO,PTO,Critical,Write protected by default,10289,16#14A9,16#2016/5A,16#7B/01/5A = 123/01/90,,I/O parameters,,,Factory: 0.00 kHz; Range: 0.00 kHz ... 655.35 kHz; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,R1F,Enable relay 1 fallback,4290,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Relay Output,Relay Output,Critical,Write protected by default,10290,16#10C2,16#200C/5B,16#76/01/5B = 118/01/91,N_Y,Configuration and settings,[Enable R1 fallback] (R1F),[R1 configuration] (R1),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,R2F,Enable relay 2 fallback,4291,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Relay Output,Relay Output,Critical,Write protected by default,10291,16#10C3,16#200C/5C,16#76/01/5C = 118/01/92,N_Y,Configuration and settings,[Enable R2 fallback] (R2F),[R2 configuration] (R2),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,SAI1,AI1 physical value without filter,5291,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10291,16#14AB,16#2016/5C,16#7B/01/5C = 123/01/92,,Measurement parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LO1F,Enable DQ1 fallback,4292,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10292,16#10C4,16#200C/5D,16#76/01/5D = 118/01/93,N_Y,Configuration and settings,[Enable DQ1 fallback] (LO1F),[DQ1 configuration] (DO1),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,SAI2,AI2 physical value without filter,5292,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10292,16#14AC,16#2016/5D,16#7B/01/5D = 123/01/93,,Measurement parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,AOF1,Enable AQ1 fallback,4293,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10293,16#10C5,16#200C/5E,16#76/01/5E = 118/01/94,N_Y,Configuration and settings,[Enable AQ1 fallback] (AOF1),[AQ1 configuration] (AO1),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,SAI3,AI3 physical value without filter,5293,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10293,16#14AD,16#2016/5E,16#7B/01/5E = 123/01/94,,Measurement parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,SAI4,AI4 physical value without filter,5294,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10294,16#14AE,16#2016/5F,16#7B/01/5F = 123/01/95,,Measurement parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,SAO1,AO1 physical value without filter,5295,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10295,16#14AF,16#2016/60,16#7B/01/60 = 123/01/96,,Actual values parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,SAO2,AO2 physical value without filter,5296,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10296,16#14B0,16#2016/61,16#7B/01/61 = 123/01/97,,Actual values parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,SAI5,AI5 physical value without filter,5298,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Read Only,Read only,10298,16#14B2,16#2016/63,16#7B/01/63 = 123/01/99,,Measurement parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,STOF,STOx digital input State,15323,int16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Input Output Configuration,Digital I/O,Digital I/O,Read Only,Read only,10323,16#3BDB,16#207B/18,16#AD/01/7C = 173/01/124,,Status parameters,,,Factory: ; Range: 0  ... 65535; Source access: R; Source type: UINT (Unsigned16)
XD4000,ALL,PIL7,DI7 pulseInput low frequency,13360,uint32,0.01,0,0.0,30000.0,Hz,RW,FALSE,TRUE,FALSE,Input Output Configuration,Input Output Configuration,Input Output Configuration,Critical,Write protected by default,10360,16#3430,16#2067/3D,16#A3/01/A1 = 163/01/161,,Configuration and settings,[DI7 PulseInput Low Freq] (PIL7),[DI7 Frequency measured] (PFC7) [DI7 Pulse Config] (PAI7),Factory: 0.00 Hz; Range: 0.00 Hz ... 30000.00 Hz; Source access: R/WS; Source type: UINT (Unsigned32)
